date,timestamp,touch_type,touch_price,close_at_touch,continuation_move_pct,reversal_move_pct,open_position,day_of_week,continuation_move_pct_60min,reversal_move_pct_60min
2021-08-25,2021-08-25 09:31:00,Previous High,374.99,375.0101,0.1067,-0.0693,Between Previous High and Low,Wednesday,0.1067,-0.1707
2021-08-26,2021-08-26 10:00:00,Previous Low,373.855,373.95,0.0174,0.2046,Between Previous High and Low,Thursday,-0.4186,0.2046
2021-08-27,2021-08-27 10:02:00,Previous High,374.62,374.62,0.1522,-0.1495,Between Previous High and Low,Friday,0.4084,-0.1495
2021-09-01,2021-09-01 15:54:00,Previous High,380.579,380.5874,-0.0549,0.0397,Above Previous High,Wednesday,-0.0549,0.0397
2021-09-02,2021-09-02 13:24:00,Previous Low,380.37,380.26,-0.074,0.0105,Between Previous High and Low,Thursday,-0.3207,0.0105
2021-09-07,2021-09-07 10:49:00,Previous High,381.98,381.96,0.055,-0.0075,Between Previous High and Low,Tuesday,0.055,-0.2278
2021-09-08,2021-09-08 10:33:00,Previous Low,380.4882,380.11,-0.2781,-0.0708,Between Previous High and Low,Wednesday,-0.4647,-0.0708
2021-09-09,2021-09-09 09:38:00,Previous High,381.93,381.91,0.0576,-0.0943,Between Previous High and Low,Thursday,0.0576,-0.1728
2021-09-10,2021-09-10 11:29:00,Previous Low,379.22,378.94,-0.116,0.0633,Between Previous High and Low,Friday,-0.1714,0.2004
2021-09-13,2021-09-13 10:01:00,Previous Low,376.245,375.75,-0.3362,0.4665,Between Previous High and Low,Monday,-0.4452,0.4665
2021-09-15,2021-09-15 09:41:00,Previous Low,374.28,374.24,-0.0935,0.2031,Between Previous High and Low,Wednesday,-0.2431,0.2057
2021-09-16,2021-09-16 15:07:00,Previous High,378.41,378.5,0.1295,-0.0185,Between Previous High and Low,Thursday,0.1295,-0.1004
2021-09-17,2021-09-17 10:36:00,Previous Low,374.695,374.5901,-0.1108,0.0387,Between Previous High and Low,Friday,-0.359,0.044
2021-09-22,2021-09-22 10:32:00,Previous High,368.81,368.78,0.0352,-0.0895,Between Previous High and Low,Wednesday,0.1857,-0.141
2021-09-23,2021-09-23 09:30:00,Previous High,371.07,371.1766,0.1859,-0.2617,Between Previous High and Low,Thursday,0.7438,-0.2617
2021-09-27,2021-09-27 09:30:00,Previous Low,370.27,370.5719,0.1674,-0.5753,Below Previous Low,Monday,0.1674,-0.686
2021-09-28,2021-09-28 11:18:00,Previous Low,367.73,360.52,-1.7989,-1.9906,Below Previous Low,Tuesday,-1.6126,-2.1402
2021-09-29,2021-09-29 12:23:00,Previous Low,359.35,359.31,-0.1113,0.1224,Between Previous High and Low,Wednesday,-0.1113,0.2894
2021-09-30,2021-09-30 12:08:00,Previous Low,358.635,358.4304,-0.1798,0.0321,Between Previous High and Low,Thursday,-0.428,0.3165
2021-10-01,2021-10-01 09:40:00,Previous Low,357.1,357.04,-0.1848,0.063,Between Previous High and Low,Friday,-0.7617,0.063
2021-10-04,2021-10-04 10:19:00,Previous Low,354.38,354.07,-0.1721,0.0141,Between Previous High and Low,Monday,-0.9368,0.0141
2021-10-05,2021-10-05 12:09:00,Previous High,358.86,358.9201,0.0864,-0.0167,Between Previous High and Low,Tuesday,0.0864,-0.1199
2021-10-06,2021-10-06 10:02:00,Previous Low,353.48,353.49,-0.0934,0.3958,Between Previous High and Low,Wednesday,-0.0934,1.3127
2021-10-06,2021-10-06 15:56:00,Previous High,359.69,359.87,0.0723,-0.0111,Between Previous High and Low,Wednesday,0.0723,-0.0111
2021-10-08,2021-10-08 09:36:00,Previous Low,362.25,362.1726,-0.069,0.4417,Between Previous High and Low,Friday,-0.0828,0.4417
2021-10-11,2021-10-11 09:35:00,Previous Low,360.61,360.5,0.3106,-0.1705,Below Previous Low,Monday,0.7182,-0.1705
2021-10-12,2021-10-12 09:44:00,Previous Low,358.26,358.18,-0.2484,0.2345,Between Previous High and Low,Tuesday,-0.3098,0.2345
2021-10-13,2021-10-13 14:01:00,Previous High,360.33,360.4,0.0239,-0.3968,Between Previous High and Low,Wednesday,0.0239,-0.3968
2021-10-15,2021-10-15 10:29:00,Previous High,366.85,366.9369,0.0245,0.2467,Above Previous High,Friday,0.0245,0.4852
2021-10-18,2021-10-18 09:50:00,Previous High,369.06,369.205,0.0704,-0.0975,Between Previous High and Low,Monday,0.1921,-0.0975
2021-10-19,2021-10-19 15:52:00,Previous High,372.87,375.1701,0.5927,0.7724,Above Previous High,Tuesday,0.5927,0.7724
2021-10-20,2021-10-20 09:32:00,Previous High,375.75,375.75,-0.0665,0.1384,Above Previous High,Wednesday,-0.2102,0.2156
2021-10-21,2021-10-21 15:01:00,Previous High,376.565,376.645,0.0764,-0.0385,Between Previous High and Low,Thursday,0.2403,-0.0385
2021-10-22,2021-10-22 11:22:00,Previous Low,373.85,373.8,-0.1391,0.0481,Between Previous High and Low,Friday,-0.3919,0.0481
2021-10-25,2021-10-25 12:22:00,Previous High,376.97,376.955,0.0902,-0.0305,Between Previous High and Low,Monday,0.2825,-0.0305
2021-10-26,2021-10-26 12:43:00,Previous High,378.87,378.68,-0.2296,0.0158,Above Previous High,Tuesday,-0.2547,0.2719
2021-10-27,2021-10-27 13:23:00,Previous High,382.71,382.695,0.0993,-0.0026,Between Previous High and Low,Wednesday,0.115,-0.0313
2021-10-28,2021-10-28 10:41:00,Previous High,383.15,383.02,0.1905,-0.0448,Between Previous High and Low,Thursday,0.2088,-0.0705
2021-10-29,2021-10-29 09:30:00,Previous Low,381.155,381.37,0.2952,-0.038,Below Previous Low,Friday,0.4604,-0.038
2021-10-29,2021-10-29 12:22:00,Previous High,384.56,384.5301,0.1222,-0.0156,Below Previous Low,Friday,0.2132,-0.0156
2021-11-01,2021-11-01 09:30:00,Previous High,386.28,386.5,-0.2537,0.0751,Above Previous High,Monday,-0.4815,0.0751
2021-11-02,2021-11-02 09:36:00,Previous High,387.56,387.72,0.3625,-0.1393,Between Previous High and Low,Tuesday,0.4361,-0.1393
2021-11-03,2021-11-03 09:30:00,Previous High,389.54,389.34,-0.2285,0.0128,Above Previous High,Wednesday,-0.2721,0.0283
2021-11-05,2021-11-05 09:51:00,Previous High,399.2,399.535,0.0075,0.2956,Above Previous High,Friday,0.0075,0.4183
2021-11-09,2021-11-09 09:53:00,Previous Low,397.4,397.16,-0.6617,0.0604,Between Previous High and Low,Tuesday,-0.687,0.0604
2021-11-10,2021-11-10 09:56:00,Previous Low,393.92,393.93,0.1942,-0.0457,Below Previous Low,Wednesday,0.3656,-0.0457
2021-11-12,2021-11-12 09:48:00,Previous Low,390.24,390.45,0.0005,0.2319,Between Previous High and Low,Friday,0.0005,0.528
2021-11-12,2021-11-12 10:59:00,Previous High,392.75,392.69,0.2266,-0.0407,Between Previous High and Low,Friday,0.5449,-0.0407
2021-11-15,2021-11-15 09:30:00,Previous High,395.25,395.56,0.0101,0.2505,Above Previous High,Monday,-0.3365,0.2505
2021-11-16,2021-11-16 10:16:00,Previous High,396.24,396.27,0.0101,-0.2549,Between Previous High and Low,Tuesday,0.2372,-0.3609
2021-11-17,2021-11-17 10:11:00,Previous High,397.93,397.89,0.0251,-0.1382,Between Previous High and Low,Wednesday,0.1834,-0.1382
2021-11-18,2021-11-18 09:30:00,Previous High,399.7196,399.35,-0.2676,-0.0374,Above Previous High,Thursday,-0.5678,0.1477
2021-11-22,2021-11-22 11:22:00,Previous High,405.3,405.34,-0.1394,0.0617,Above Previous High,Monday,-1.0313,0.0617
2021-11-23,2021-11-23 09:42:00,Previous Low,399.19,398.895,0.228,-0.1603,Below Previous Low,Tuesday,0.2605,-0.9519
2021-11-24,2021-11-24 09:43:00,Previous Low,392.92,392.93,-0.0967,0.3461,Between Previous High and Low,Wednesday,-0.0967,0.9442
2021-11-26,2021-11-26 10:57:00,Previous Low,392.54,392.6,-0.1172,0.158,Between Previous High and Low,Friday,-0.4535,0.158
2021-11-29,2021-11-29 10:02:00,Previous High,397.54,397.58,0.0453,-0.2616,Between Previous High and Low,Monday,0.0453,-0.4855
2021-11-30,2021-11-30 10:06:00,Previous High,400.73,400.8782,0.1148,-0.1797,Between Previous High and Low,Tuesday,0.1148,-1.9839
2021-11-30,2021-11-30 10:53:00,Previous Low,395.14,395.11,-0.5973,0.0607,Between Previous High and Low,Tuesday,-0.7618,0.0709
2021-12-01,2021-12-01 15:08:00,Previous Low,391.75,391.73,-0.3421,0.0383,Between Previous High and Low,Wednesday,-1.3044,0.0383
2021-12-02,2021-12-02 09:32:00,Previous Low,386.64,386.89,0.6181,-0.2147,Below Previous Low,Thursday,1.0656,-0.2147
2021-12-03,2021-12-03 09:32:00,Previous High,391.74,392.095,0.1149,-0.5922,Between Previous High and Low,Friday,0.1149,-2.0779
2021-12-03,2021-12-03 10:08:00,Previous Low,384.34,383.99,-0.1925,0.4111,Between Previous High and Low,Friday,-0.8014,0.4111
2021-12-08,2021-12-08 09:49:00,Previous High,398.46,398.39,0.0778,-0.4116,Between Previous High and Low,Wednesday,0.0778,-0.5433
2021-12-09,2021-12-09 09:35:00,Previous High,399.82,399.71,0.095,-0.1251,Between Previous High and Low,Thursday,0.095,-0.8154
2021-12-09,2021-12-09 13:44:00,Previous Low,396.22,396.085,-0.2726,0.0272,Between Previous High and Low,Thursday,-0.2726,0.0648
2021-12-10,2021-12-10 11:07:00,Previous Low,393.5299,393.63,-0.0432,0.2186,Between Previous High and Low,Friday,-0.0432,0.7639
2021-12-13,2021-12-13 09:30:00,Previous High,398.28,397.67,0.0038,-0.4218,Between Previous High and Low,Monday,0.0038,-0.8813
2021-12-13,2021-12-13 11:49:00,Previous Low,393.36,393.19,-0.1373,0.0481,Between Previous High and Low,Monday,-0.1373,0.3483
2021-12-15,2021-12-15 14:18:00,Previous High,390.09,390.04,0.0667,-0.7101,Between Previous High and Low,Wednesday,1.2459,-0.7101
2021-12-16,2021-12-16 09:31:00,Previous High,397.4198,397.32,-0.5133,0.2655,Above Previous High,Thursday,-1.2656,0.2655
2021-12-17,2021-12-17 09:49:00,Previous Low,385.21,385.25,0.3063,-0.2778,Below Previous Low,Friday,0.5607,-0.893
2021-12-21,2021-12-21 10:03:00,Previous High,381.5,381.5369,-0.0734,0.2176,Above Previous High,Tuesday,-0.3405,0.3067
2021-12-22,2021-12-22 09:43:00,Previous High,389.53,389.77,0.3337,0.0205,Between Previous High and Low,Wednesday,0.5391,-0.231
2021-12-23,2021-12-23 09:31:00,Previous High,394.16,394.42,0.0304,0.3704,Above Previous High,Thursday,0.0304,0.5861
2021-12-27,2021-12-27 09:30:00,Previous High,398.425,399.04,0.5559,0.1293,Between Previous High and Low,Monday,0.9575,0.1293
2021-12-28,2021-12-28 09:31:00,Previous High,403.59,403.52,-0.2949,0.1016,Above Previous High,Tuesday,-0.472,0.1586
2021-12-29,2021-12-29 10:12:00,Previous Low,400.71,400.0913,-0.3993,-0.0674,Between Previous High and Low,Wednesday,-0.3993,0.2071
2021-12-30,2021-12-30 10:14:00,Previous High,403.05,403.2,0.0893,-0.0273,Between Previous High and Low,Thursday,0.129,-0.1584
2021-12-31,2021-12-31 09:30:00,Previous Low,399.75,399.89,0.3274,0.0325,Below Previous Low,Friday,0.3274,-0.3452
2022-01-03,2022-01-03 09:37:00,Previous High,401.0589,401.38,0.1087,-0.5333,Between Previous High and Low,Monday,0.1087,-1.042
2022-01-03,2022-01-03 09:50:00,Previous Low,397.34,397.53,-0.1158,0.2366,Between Previous High and Low,Monday,-0.1158,0.8079
2022-01-04,2022-01-04 09:30:00,Previous High,401.94,401.91,-0.1692,0.0361,Above Previous High,Tuesday,-0.7937,0.0361
2022-01-05,2022-01-05 09:32:00,Previous Low,393.288,392.9101,-0.236,0.4099,Between Previous High and Low,Wednesday,-0.236,0.6616
2022-01-06,2022-01-06 09:33:00,Previous Low,384.03,384.21,0.5807,0.0102,Below Previous Low,Thursday,0.5807,-1.0155
2022-01-07,2022-01-07 10:42:00,Previous Low,380.13,380.09,-0.5446,0.0631,Between Previous High and Low,Friday,-0.5498,0.1841
2022-01-10,2022-01-10 15:35:00,Previous Low,378.04,378.22,0.1958,-0.127,Below Previous Low,Monday,0.6878,-0.127
2022-01-11,2022-01-11 10:04:00,Previous High,380.64,380.76,0.2338,-0.0814,Between Previous High and Low,Tuesday,0.2338,-0.712
2022-01-12,2022-01-12 10:53:00,Previous High,386.02,386.27,-0.013,0.3005,Above Previous High,Wednesday,-0.2616,0.5259
2022-01-13,2022-01-13 10:44:00,Previous Low,385.01,385.2455,-0.4467,0.161,Between Previous High and Low,Thursday,-0.4467,0.2078
2022-01-14,2022-01-14 09:32:00,Previous Low,376.7,376.639,0.4938,-0.292,Below Previous Low,Friday,0.9318,-0.292
2022-01-18,2022-01-18 10:06:00,Previous Low,374.86,375.24,0.3628,-0.0213,Below Previous Low,Tuesday,0.3628,-0.5255
2022-01-19,2022-01-19 10:47:00,Previous Low,369.7704,369.77,-0.0785,0.2541,Between Previous High and Low,Wednesday,-0.4355,0.603
2022-01-20,2022-01-20 15:09:00,Previous Low,366.21,366.3557,-0.1502,0.1611,Between Previous High and Low,Thursday,-1.4391,0.1611
2022-01-21,2022-01-21 09:34:00,Previous Low,360.94,360.96,0.0693,-0.9309,Below Previous Low,Friday,0.0693,-1.8563
2022-01-24,2022-01-24 15:47:00,Previous Low,351.4,351.49,0.5464,-0.222,Below Previous Low,Monday,0.7342,-0.222
2022-01-26,2022-01-26 09:35:00,Previous High,351.0295,350.97,-0.336,0.1739,Above Previous High,Wednesday,-0.336,0.7978
2022-01-27,2022-01-27 14:33:00,Previous Low,340.78,340.71,-0.0323,0.6221,Between Previous High and Low,Thursday,-0.2142,0.7248
2022-01-28,2022-01-28 09:35:00,Previous Low,340.05,339.66,-0.4705,0.0765,Between Previous High and Low,Friday,-0.6176,0.719
2022-01-28,2022-01-28 15:56:00,Previous High,351.27,351.33,0.2135,-0.0313,Between Previous High and Low,Friday,0.2135,-0.0313
2022-01-31,2022-01-31 09:31:00,Previous High,352.02,352.03,-0.142,0.9886,Above Previous High,Monday,-0.142,1.9772
2022-02-01,2022-02-01 09:30:00,Previous High,363.65,363.345,-0.4097,0.0412,Above Previous High,Tuesday,-1.2402,0.0412
2022-02-02,2022-02-02 10:35:00,Previous High,366.19,366.445,0.0669,0.5352,Above Previous High,Wednesday,-0.4915,0.5817
2022-02-04,2022-02-04 09:35:00,Previous Low,352.46,352.319,-0.139,0.9987,Between Previous High and Low,Friday,-0.139,1.4697
2022-02-08,2022-02-08 09:30:00,Previous Low,353.84,354.63,-0.0707,0.4861,Between Previous High and Low,Tuesday,-0.2939,0.5313
2022-02-10,2022-02-10 09:40:00,Previous Low,362.12,361.96,0.2596,-0.261,Below Previous Low,Thursday,1.1074,-0.261
2022-02-11,2022-02-11 10:12:00,Previous Low,356.54,356.75,-0.2185,0.1458,Between Previous High and Low,Friday,-0.2749,0.5105
2022-02-14,2022-02-14 13:54:00,Previous Low,345.8,345.5,-0.402,0.0636,Between Previous High and Low,Monday,-0.5523,0.587
2022-02-16,2022-02-16 09:45:00,Previous Low,351.82,352.255,-0.3155,0.2245,Between Previous High and Low,Wednesday,-0.3155,0.2388
2022-02-16,2022-02-16 15:04:00,Previous High,356.37,356.97,0.1712,-0.0786,Between Previous High and Low,Wednesday,0.2019,-0.1992
2022-02-17,2022-02-17 09:54:00,Previous Low,350.71,350.84,0.0043,0.3393,Between Previous High and Low,Thursday,-0.4134,0.3393
2022-02-18,2022-02-18 09:35:00,Previous Low,345.02,344.5711,-0.4203,0.1304,Between Previous High and Low,Friday,-0.6637,0.5188
2022-02-22,2022-02-22 09:30:00,Previous Low,339.14,339.2001,0.2153,-0.3243,Below Previous Low,Tuesday,1.4448,-0.3243
2022-02-23,2022-02-23 13:12:00,Previous Low,334.35,334.21,-0.2572,-0.0209,Between Previous High and Low,Wednesday,-0.4187,0.1107
2022-02-24,2022-02-24 10:57:00,Previous Low,329.1,328.57,0.0122,-0.5469,Below Previous Low,Thursday,0.5166,-0.5469
2022-02-25,2022-02-25 09:30:00,Previous High,341.04,340.13,-0.4985,0.2258,Above Previous High,Friday,-1.0703,0.2258
2022-02-28,2022-02-28 10:40:00,Previous High,346.16,346.08,0.2716,-0.0751,Between Previous High and Low,Monday,0.6875,-0.0751
2022-03-01,2022-03-01 13:27:00,Previous Low,341.32,341.59,-0.167,0.1494,Between Previous High and Low,Tuesday,-0.2197,0.3809
2022-03-02,2022-03-02 14:20:00,Previous High,348.078,347.91,-0.0253,-0.3844,Between Previous High and Low,Wednesday,0.0609,-0.3844
2022-03-03,2022-03-03 09:36:00,Previous High,348.59,348.56,-0.1549,0.1599,Above Previous High,Thursday,-1.1647,0.1599
2022-03-04,2022-03-04 09:30:00,Previous Low,340.35,340.48,0.2821,-0.2615,Below Previous Low,Friday,0.2821,-1.1283
2022-03-07,2022-03-07 09:47:00,Previous Low,334.92,334.99,-0.1433,0.2329,Between Previous High and Low,Monday,-1.3346,0.2329
2022-03-08,2022-03-08 09:30:00,Previous Low,324.63,324.25,0.3142,-0.6685,Below Previous Low,Tuesday,0.4621,-1.3123
2022-03-09,2022-03-09 10:58:00,Previous High,333.21,333.5701,0.126,-0.2971,Between Previous High and Low,Wednesday,0.126,-0.6182
2022-03-10,2022-03-10 09:39:00,Previous Low,329.09,329.05,-0.0243,0.4285,Between Previous High and Low,Thursday,-0.2036,0.8782
2022-03-11,2022-03-11 09:39:00,Previous High,332.51,332.2992,-0.2255,0.1474,Above Previous High,Friday,-0.9503,0.1985
2022-03-14,2022-03-14 09:30:00,Previous Low,323.9,323.51,0.0556,-0.5804,Below Previous Low,Monday,0.8305,-0.5804
2022-03-15,2022-03-15 11:35:00,Previous High,326.59,326.84,0.0888,-0.1653,Between Previous High and Low,Tuesday,0.0888,-0.8053
2022-03-16,2022-03-16 14:31:00,Previous High,328.95,328.8942,-0.1669,0.9333,Above Previous High,Wednesday,-0.1669,2.7208
2022-03-17,2022-03-17 09:57:00,Previous High,340.45,340.61,0.3613,-0.0529,Between Previous High and Low,Thursday,0.3965,-0.7857
2022-03-18,2022-03-18 09:56:00,Previous High,344.6,344.5053,0.4817,-0.0929,Between Previous High and Low,Friday,0.8387,-0.0929
2022-03-21,2022-03-21 09:40:00,Previous High,351.79,351.66,0.1961,-0.5003,Between Previous High and Low,Monday,0.1961,-1.4654
2022-03-22,2022-03-22 09:37:00,Previous High,352.48,352.47,0.139,-0.3915,Between Previous High and Low,Tuesday,1.0639,-0.4624
2022-03-24,2022-03-24 10:30:00,Previous Low,351.77,351.78,0.0057,0.5202,Between Previous High and Low,Thursday,0.0057,1.3617
2022-03-24,2022-03-24 14:04:00,Previous High,357.66,357.63,0.0,-0.3243,Between Previous High and Low,Thursday,0.0,-0.3604
2022-03-25,2022-03-25 09:30:00,Previous High,359.7,359.51,0.1334,-0.3628,Between Previous High and Low,Friday,0.1334,-0.5003
2022-03-28,2022-03-28 09:34:00,Previous High,360.67,360.5801,0.5102,-0.0582,Between Previous High and Low,Monday,0.6987,-0.1941
2022-03-30,2022-03-30 15:20:00,Previous Low,366.06,365.9999,-0.1339,0.0628,Between Previous High and Low,Wednesday,-0.1339,0.3797
2022-03-31,2022-03-31 09:38:00,Previous Low,365.57,365.86,-0.2134,0.1231,Between Previous High and Low,Thursday,-0.2982,0.331
2022-04-01,2022-04-01 09:50:00,Previous Low,361.68,361.75,-0.3014,0.0249,Between Previous High and Low,Friday,-0.3121,0.2599
2022-04-04,2022-04-04 09:35:00,Previous High,363.61,363.63,0.4318,0.011,Between Previous High and Low,Monday,0.8993,0.011
2022-04-05,2022-04-05 12:18:00,Previous Low,362.44,362.34,-0.2235,-0.0248,Between Previous High and Low,Tuesday,-0.2235,0.3752
2022-04-07,2022-04-07 11:31:00,Previous Low,350.56,350.57,-0.0998,0.1426,Between Previous High and Low,Thursday,-0.2796,0.1672
2022-04-08,2022-04-08 09:58:00,Previous Low,348.69,348.72,-0.0029,0.4875,Between Previous High and Low,Friday,-0.0029,0.9636
2022-04-12,2022-04-12 09:30:00,Previous High,345.75,344.94,-0.5973,-0.1302,Above Previous High,Tuesday,-0.5973,0.5611
2022-04-14,2022-04-14 15:32:00,Previous Low,339.06,339.1,-0.0914,0.0531,Between Previous High and Low,Thursday,-0.2507,0.0973
2022-04-18,2022-04-18 09:30:00,Previous Low,338.21,338.41,0.3371,-0.1271,Below Previous Low,Monday,0.8368,-0.4169
2022-04-19,2022-04-19 09:58:00,Previous High,341.04,340.9319,0.3783,-0.0323,Between Previous High and Low,Tuesday,1.0849,-0.0323
2022-04-20,2022-04-20 09:30:00,Previous High,346.85,347.33,-0.519,0.2047,Above Previous High,Wednesday,-1.4271,0.2047
2022-04-21,2022-04-21 09:35:00,Previous High,347.56,347.55,0.0892,-0.1899,Between Previous High and Low,Thursday,0.0892,-1.0905
2022-04-21,2022-04-21 12:03:00,Previous Low,339.96,339.92,-0.128,0.1986,Between Previous High and Low,Thursday,-0.4883,0.1986
2022-04-22,2022-04-22 09:39:00,Previous Low,333.2,333.01,-0.4682,0.054,Between Previous High and Low,Friday,-0.7113,0.5522
2022-04-25,2022-04-25 09:35:00,Previous Low,324.96,324.67,0.1969,-0.7109,Below Previous Low,Monday,0.8463,-0.7786
2022-04-26,2022-04-26 10:01:00,Previous Low,322.43,322.472,-0.1985,0.2357,Between Previous High and Low,Tuesday,-0.8157,0.2357
2022-04-27,2022-04-27 10:14:00,Previous Low,316.76,316.75,-0.4451,0.2462,Between Previous High and Low,Wednesday,-0.5556,1.0828
2022-04-28,2022-04-28 09:30:00,Previous High,322.88,323.08,0.1936,-0.6783,Between Previous High and Low,Thursday,0.1936,-1.4526
2022-04-29,2022-04-29 14:06:00,Previous Low,317.52,317.546,-0.1197,0.3023,Between Previous High and Low,Friday,-0.5952,0.3023
2022-05-02,2022-05-02 09:34:00,Previous Low,312.6,312.33,-0.6905,0.8029,Between Previous High and Low,Monday,-0.6905,1.6507
2022-05-03,2022-05-03 09:57:00,Previous High,318.77,318.38,0.5208,-0.1945,Between Previous High and Low,Tuesday,0.5208,-0.8188
2022-05-04,2022-05-04 10:10:00,Previous Low,315.98,316.5,-0.2563,0.2469,Between Previous High and Low,Wednesday,-0.5317,0.2469
2022-05-04,2022-05-04 14:00:00,Previous High,321.17,320.92,0.3705,-1.096,Between Previous High and Low,Wednesday,1.3669,-1.8433
2022-05-05,2022-05-05 11:08:00,Previous Low,313.891,313.92,-0.029,0.4521,Between Previous High and Low,Thursday,-0.6375,0.8121
2022-05-06,2022-05-06 09:33:00,Previous Low,309.62,309.33,-0.9625,0.0711,Between Previous High and Low,Friday,-1.4582,1.0658
2022-05-09,2022-05-09 09:36:00,Previous Low,305.105,304.995,0.2933,-0.667,Below Previous Low,Monday,0.2933,-1.6601
2022-05-11,2022-05-11 09:36:00,Previous Low,296.57,296.5,-0.1888,1.5207,Between Previous High and Low,Wednesday,-0.1888,2.5357
